61.77951431274414,60.90468978881836,58.03645706176758,34.75093460083008,121.1336898803711,25.75343132019043,124.87673950195312,51.90718460083008
129.86111450195312,52.421878814697266,129.86111450195312,30.500001907348633,170.92015075683594,30.500001907348633,170.92015075683594,52.421878814697266
167.1007080078125,71.48438262939453,137.5,71.48438262939453,137.5,53.375003814697266,167.1007080078125,53.375003814697266
61.111114501953125,79.10938262939453,61.111114501953125,57.187503814697266,128.90625,57.187503814697266,128.90625,79.10938262939453
81.78104400634766,109.04872131347656,76.09681701660156,83.51618194580078,149.80087280273438,67.16728210449219,155.48509216308594,92.69982147216797
110.7638931274414,117.23438262939453,110.7638931274414,91.50000762939453,174.73959350585938,91.50000762939453,174.73959350585938,117.23438262939453
53.472225189208984,124.85938262939453,53.472225189208984,102.93750762939453,102.1701431274414,102.93750762939453,102.1701431274414,124.85938262939453
133.68055725097656,136.296875,133.68055725097656,114.37500762939453,182.37847900390625,114.37500762939453,182.37847900390625,136.296875
84.02777862548828,143.92189025878906,84.02777862548828,122.00000762939453,121.26736450195312,122.00000762939453,121.26736450195312,143.92189025878906
45.833335876464844,147.73439025878906,45.833335876464844,125.81250762939453,75.43402862548828,125.81250762939453,75.43402862548828,147.73439025878906
